time/steps_per_sec,time/update_time,step
3.5327802919849436,0.0,90
0.7877776719720417,0.0,91
4.580724781082563,0.0,92
3.9346597385151254,0.0,93
3.4028158410122358,0.0,94
4.115831555561662,0.0,95
0.8022251048038592,0.0,96
4.529725655029262,0.0,97
3.513464792507832,0.0,98
4.461176010100204,0.0,99
4.437003663383409,0.0,100
0.7338336477356907,0.0,101
4.402756929588287,0.0,102
4.3883617447129515,0.0,103
3.9116045182565617,0.0,104
4.480342506652196,0.0,105
0.7848997285611495,0.0,106
3.3531737719911163,0.0,107
4.0919360361828145,0.0,108
3.6036325832753393,0.0,109
3.4695325321615753,0.0,110
0.7030281656853927,0.0,111
4.04096552229114,0.0,112
4.491968804820217,0.0,113
4.495088341267579,0.0,114
4.5035878989611575,0.0,115
0.7536089394468617,0.0,116
4.486769588881662,0.0,117
4.484975245672002,0.0,118
4.512226451306127,0.0,119
4.421530894182957,0.0,120
0.757086385346007,0.0,121
4.524995172177936,0.0,122
4.477998648370197,0.0,123
4.241061705300943,0.0,124
4.525175804471335,0.0,125
0.8768442917685466,0.0,126
4.515063113725271,0.0,127
4.527290762902221,0.0,128
4.489007331299834,0.0,129
4.535078898598488,0.0,130
0.7476327125674652,0.0,131
4.4459444562221755,0.0,132
4.501702773916917,0.0,133
4.516156957920091,0.0,134
4.509873369267774,0.0,135
0.8372297090807689,0.0,136
4.491050137859036,0.0,137
3.5696265014919173,0.0,138
4.510237087505591,0.0,139
4.538032752830385,0.0,140
0.7030852039285433,0.0,141
3.6506620153257505,0.0,142
4.428617735782518,0.0,143
4.455683293354778,0.0,144
4.505242308398757,0.0,145
0.7313102232339632,0.0,146
4.4364592555454365,0.0,147
2.588659481404539,0.0,148
4.51774762334582,0.0,149
4.314550523078189,0.0,150
0.6867575913223972,0.0,151
4.407438931867236,0.0,152
4.374662589228722,0.0,153
4.518156415554086,0.0,154
3.546653204905425,0.0,155
0.7404120586976753,0.0,156
4.370409657134224,0.0,157
3.8855215985622573,0.0,158
3.4258848744341655,0.0,159
4.316628621887035,0.0,160
0.6612916830703153,0.0,161
4.442248076383336,0.0,162
4.495497861202721,0.0,163
4.5065880166110635,0.0,164
4.46814784513248,0.0,165
0.6295185582698469,0.0,166
4.394918861259932,0.0,167
4.462870628693518,0.0,168
3.386146063587763,0.0,169
4.128617692512132,0.0,170
0.6154068272047032,0.0,171
3.8858527781740966,0.0,172
4.250374946291477,0.0,173
3.7603080467807946,0.0,174
4.46404860074885,0.0,175
0.6146832405146845,0.0,176
3.8689414959560775,0.0,177
3.3944687280729084,0.0,178
4.388187278527166,0.0,179
4.473785877556854,0.0,180
0.615359335589194,0.0,181
3.848680908384359,0.0,182
4.449009811721029,0.0,183
4.457117960543444,0.0,184
4.470543343753897,0.0,185
0.7422710041363478,0.0,186
3.165340449424635,0.0,187
4.414884893956762,0.0,188
4.451313965754748,0.0,189
4.466934407705489,0.0,190
0.8103380356194454,0.0,191
4.485694729637235,0.0,192
4.429450224043814,0.0,193
4.417870327945692,0.0,194
4.550770395879649,0.0,195
0.6353360925178617,0.0,196
2.661460041968576,0.0,197
4.5304595696051315,0.0,198
4.548263511234828,0.0,199
4.464077107777191,0.0,200
0.6157746387063974,0.0,201
4.45638393948087,0.0,202
4.472469223346005,0.0,203
4.397462363742542,0.0,204
4.5035927346444415,0.0,205
0.5137498978760296,0.0,206
4.46002800873226,0.0,207
4.501190679325751,0.0,208
4.538047482669788,0.0,209
4.51697890506201,0.0,210
0.6159806460396152,0.0,211
4.506244252107918,0.0,212
4.547652013821952,0.0,213
4.482559469228188,0.0,214
4.540449725254502,0.0,215
0.5956837503598484,0.0,216
4.391113716786365,0.0,217
4.5174118850803735,0.0,218
4.504990682412584,0.0,219
4.498646428157726,0.0,220
0.6093444051448533,0.0,221
4.549832458109104,0.0,222
4.554634824902513,0.0,223
4.546059933407325,0.0,224
4.538081852666931,0.0,225
0.6378956141391466,0.0,226
4.514776371153595,0.0,227
4.475628586032228,0.0,228
4.544990957272163,0.0,229
4.478194673106941,0.0,230
0.6086336714579914,0.0,231
4.476607843848792,0.0,232
4.538145684042877,0.0,233
4.432675560966536,0.0,234
4.51227984865486,0.0,235
0.6081683236868163,0.0,236
4.490314513348992,0.0,237
4.505934424820592,0.0,238
4.510149789778165,0.0,239
4.487547263479319,0.0,240
0.6080675465658416,0.0,241
3.5942201861592276,0.0,242
4.391021775544389,0.0,243
3.8312158433133505,0.0,244
2.4866319132575776,0.0,245
0.608202099870741,0.0,246
4.4630890765459,0.0,247
4.486764789258219,0.0,248
4.495343680234247,0.0,249
4.490910687250121,0.0,250
0.6082420540907549,0.0,251
4.481922406598655,0.0,252
4.492228600805415,0.0,253
3.8962813368274083,0.0,254
3.8137663896415646,0.0,255
0.6073495847182574,0.0,256
3.4856938180373658,0.0,257
4.380483301270603,0.0,258
4.445072780936535,0.0,259
3.600993506833579,0.0,260
0.6078882934765879,0.0,261
4.475790969887174,0.0,262
4.484610795217617,0.0,263
4.47784566537736,0.0,264
4.525751971375668,0.0,265
0.6088481845329512,0.0,266
4.491800434582857,0.0,267
4.322701193552077,0.0,268
4.511658575886427,0.0,269
4.528287871999309,0.0,270
0.630179693367832,0.0,271
4.4743728971224845,0.0,272
4.521970504744275,0.0,273
4.532212140564033,0.0,274
4.515656154584878,0.0,275
0.6300395946828753,0.0,276
4.509679410193029,0.0,277
4.446330929760696,0.0,278
4.475017364241506,0.0,279
4.469943037401355,0.0,280
0.6303504518536731,0.0,281
4.094840328422615,0.0,282
4.488003432635072,0.0,283
4.496505115824321,0.0,284
4.527300536350164,0.0,285
0.6300568196754557,0.0,286
4.496413528571169,0.0,287
4.495941190405495,0.0,288
4.499080726579981,0.0,289
4.485291790179698,0.0,290
0.6277988459157415,0.0,291
2.63488449815182,0.0,292
4.452996371187783,0.0,293
4.493990232654819,0.0,294
4.522536102727666,0.0,295
0.6090861987643736,0.0,296
4.469076212791031,0.0,297
4.437745399373428,0.0,298
4.498371415854698,0.0,299
4.461864145339424,0.0,300
0.6085398915850285,0.0,301
4.511741078823891,0.0,302
4.508738945306748,0.0,303
4.535740973242798,0.0,304
4.554807938734998,0.0,305
0.6021929490814855,0.0,306
4.46014183371491,0.0,307
4.491887023414165,0.0,308
4.525844757727314,0.0,309
4.509141261134966,0.0,310
0.6303209910680942,0.0,311
4.482976292396273,0.0,312
4.515977044908858,0.0,313
4.500123384997671,0.0,314
4.5281265451624675,0.0,315
0.6299778006746912,0.0,316
4.501688279071565,0.0,317
4.516302843858585,0.0,318
4.44778787901282,0.0,319
4.4434999189549105,0.0,320
0.6308375694450085,0.0,321
4.0966721102680905,0.0,322
4.433462712566698,0.0,323
4.408272742369112,0.0,324
3.8181060144010632,0.0,325
0.5886548303319119,0.0,326
4.45251420370103,0.0,327
4.519037516929001,0.0,328
3.718727141992061,0.0,329
3.91177233157935,0.0,330
0.6297180767035312,0.0,331
3.5493213282334226,0.0,332
3.4478511267589425,0.0,333
4.430999110483825,0.0,334
4.51321207869249,0.0,335
0.63060254411793,0.0,336
4.514261298019745,0.0,337
3.847960609427279,0.0,338
2.575725698340147,0.0,339
4.413769879729805,0.0,340
0.6293175610235496,0.0,341
3.6483597923177755,0.0,342
4.420105067366413,0.0,343
4.472359537143271,0.0,344
4.518652905561182,0.0,345
0.6160111338071899,0.0,346
4.499365478830164,0.0,347
4.500041306397986,0.0,348
4.511284923892374,0.0,349
4.451975434179437,0.0,350
0.6148190255839404,0.0,351
4.489175492205519,0.0,352
4.488661439906166,0.0,353
4.494702978891215,0.0,354
4.524311829128459,0.0,355
0.6089074054556124,0.0,356
4.494100982437418,0.0,357
4.543627141925517,0.0,358
4.600419864827217,0.0,359
4.469252408149348,0.0,360
0.6169699146733908,0.0,361
4.504869718385496,0.0,362
4.544242480712205,0.0,363
3.8497618625842933,0.0,364
3.362650031547613,0.0,365
0.5872482831513262,0.0,366
4.410071140626282,0.0,367
4.458226553755789,0.0,368
4.396176421264464,0.0,369
4.46231036023576,0.0,370
0.6086344663261908,0.0,371
4.4298104423574935,0.0,372
4.478156423030192,0.0,373
4.476861087540093,0.0,374
4.474969619569798,0.0,375
0.6077969450345908,0.0,376
4.490396237504831,0.0,377
4.477735715307537,0.0,378
3.778482050358092,0.0,379
4.319611613289927,0.0,380
0.595224049282228,0.0,381
4.407943812773703,0.0,382
4.475843508363052,0.0,383
4.4498783109087325,0.0,384
3.8734649021545393,0.0,385
0.5859231616212104,0.0,386
2.5899958318538987,0.0,387
3.698827554885335,0.0,388
4.46549341509896,0.0,389
4.514319602286487,0.0,390
0.6079959736594762,0.0,391
4.44893430607383,0.0,392
3.957622352812407,0.0,393
4.345388824022436,0.0,394
4.468695297342736,0.0,395
0.6081617099908188,0.0,396
4.447580358686097,0.0,397
3.801764238813979,0.0,398
4.465117863541666,0.0,399
3.8573420296572603,0.0,400
0.6300677987336165,0.0,401
4.109923167449103,0.0,402
3.7417438259902993,0.0,403
4.385145533623286,0.0,404
4.537001901638352,0.0,405
0.6300315503661248,0.0,406
4.409176393168269,0.0,407
4.45099275200832,0.0,408
4.505266504686469,0.0,409
4.516176408834009,0.0,410
0.6084202803085282,0.0,411
4.478672854204885,0.0,412
4.5032445919888,0.0,413
4.484965654111669,0.0,414
4.489141859016485,0.0,415
0.6274996057840678,0.0,416
3.5828510559418993,0.0,417
4.441984620451771,0.0,418
4.415028957711846,0.0,419
4.482722356411517,0.0,420
0.5950079697484352,0.0,421
4.438092879990773,0.0,422
3.8960967544169285,0.0,423
3.3434575732912655,0.0,424
4.490598156996806,0.0,425
0.5922907521646206,0.0,426
4.322812572144718,0.0,427
3.5732179717962853,0.0,428
4.378987810925795,0.0,429
3.8357496316794957,0.0,430
0.5835995912037852,0.0,431
3.52659595488235,0.0,432
4.40621658020855,0.0,433
4.489761751586664,0.0,434
4.503998969116447,0.0,435
0.5577207813854435,0.0,436
4.364542999703432,0.0,437
3.1715083988975383,0.0,438
4.352486413734347,0.0,439
4.451436795027997,0.0,440
0.6006912747967694,0.0,441
3.842739452930312,0.0,442
4.42509015177571,0.0,443
4.476411958005462,0.0,444
4.4953244083567965,0.0,445
0.6292985824854022,0.0,446
4.427131260099914,0.0,447
4.437257140197218,0.0,448
4.471439338778129,0.0,449
4.453001098836932,0.0,450
0.629823510535565,0.0,451
4.465179658822828,0.0,452
4.462405311090306,0.0,453
3.8505358595326444,0.0,454
4.454765212441,0.0,455
0.6288459863298131,0.0,456
4.459828828991678,0.0,457
4.334400492725886,0.0,458
4.483690342057046,0.0,459
4.471591884339795,0.0,460
0.6276958736103097,0.0,461
3.360319695942752,0.0,462
4.043563978447457,0.0,463
4.455872635445948,0.0,464
4.5288795020969115,0.0,465
0.6289150083122024,0.0,466
4.454689511315408,0.0,467
4.396522030806967,0.0,468
4.4207153577632,0.0,469
4.4286878772136555,0.0,470
0.6296278949675451,0.0,471
4.5436517522773485,0.0,472
4.560661976578555,0.0,473
4.496635272549892,0.0,474
4.465973642656434,0.0,475
0.6317965551658202,0.0,476
4.508031431405826,0.0,477
4.51315865927799,0.0,478
4.585597631492923,0.0,479
4.540518538565629,0.0,480
0.5759810777700739,0.0,481
4.543696051582487,0.0,482
4.524238626042797,0.0,483
4.603222021868659,0.0,484
4.590300000437765,0.0,485
0.6034237861508309,0.0,486
4.466211417296424,0.0,487
3.591339625000214,0.0,488
3.73672685027627,0.0,489
4.518326767476007,0.0,490
0.6085082849202439,0.0,491
4.468200204324913,0.0,492
4.463046335065999,0.0,493
4.447580358686097,0.0,494
4.44642520179201,0.0,495
0.6078407219128813,0.0,496
4.417851714611033,0.0,497
3.463976512076377,0.0,498
4.3650244721294555,0.0,499
4.474430175571851,0.0,500
0.6075896850511756,0.0,501
4.447245537172207,0.0,502
4.461916357365724,0.0,503
4.437158562439435,0.0,504
4.46540308680289,0.0,505
0.5879493968418443,0.0,506
4.346483065074384,0.0,507
3.3969677335752237,0.0,508
4.388586734747261,0.0,509
3.810886861933962,0.0,510
0.5781399275654479,0.0,511
3.6457340441159216,0.0,512
4.337874636856024,0.0,513
4.463635289748111,0.0,514
3.8477946964095358,0.0,515
0.6070768099137692,0.0,516
4.407513035583307,0.0,517
4.451073051098732,0.0,518
4.435802389491062,0.0,519
4.427860349874849,0.0,520
0.629533581546307,0.0,521
4.4419987333701885,0.0,522
4.418978103727834,0.0,523
4.412609005320206,0.0,524
4.382739902090376,0.0,525
0.6294041592286111,0.0,526
4.43528641688882,0.0,527
2.5460251439698967,0.0,528
4.464585544264211,0.0,529
4.467876548969981,0.0,530
0.6286210157623463,0.0,531
4.456540194675277,0.0,532
4.489410938640601,0.0,533
4.476985330770159,0.0,534
4.51227984865486,0.0,535
0.6288684262411343,0.0,536
4.533623014521891,0.0,537
4.512935282699732,0.0,538
4.489353276005643,0.0,539
4.5035202004855375,0.0,540
0.6082165639269903,0.0,541
4.4783620248758504,0.0,542
4.468400132529491,0.0,543
4.500108900321337,0.0,544
4.468995262824788,0.0,545
0.6296431125053461,0.0,546
4.5154811427193415,0.0,547
4.401135356057943,0.0,548
4.495941190405495,0.0,549
4.485541220355224,0.0,550
0.6082776909804931,0.0,551
4.474893230214116,0.0,552
4.510508702048401,0.0,553
4.450152147249678,0.0,554
4.124387385048655,0.0,555
0.615534350461676,0.0,556
4.48285171643155,0.0,557
4.470710124134755,0.0,558
4.455943642878922,0.0,559
4.4683906117330965,0.0,560
0.6070119707572844,0.0,561
4.42579521892592,0.0,562
3.3578554833792595,0.0,563
3.517734588801264,0.0,564
3.35093953726192,0.0,565
0.6264107221078133,0.0,566
4.243842372008455,0.0,567
3.535004458468815,0.0,568
4.3993857669102905,0.0,569
4.458098611010727,0.0,570
0.6257603615958388,0.0,571
4.362767920481471,0.0,572
4.499085552589039,0.0,573
4.394730059074135,0.0,574
4.500731825615184,0.0,575
0.5572316759926016,0.0,576
4.363630310571413,0.0,577
3.6165119657861724,0.0,578
4.325607825544401,0.0,579
3.46322714035292,0.0,580
0.6284026081762228,0.0,581
4.00414705629648,0.0,582
3.845247786896668,0.0,583
4.26115296775819,0.0,584
4.53267253760473,0.0,585
0.6307132061381961,0.0,586
4.517197817169062,0.0,587
3.585236801660338,0.0,588
3.7097609880657663,0.0,589
4.401892865651247,0.0,590
0.608095757266464,0.0,591
4.498752582251273,0.0,592
4.529241401652179,0.0,593
4.500992636248715,0.0,594
4.505213273196568,0.0,595
0.6013695147827391,0.0,596
4.488949679032324,0.0,597
4.439436357343432,0.0,598
3.863200660951804,0.0,599
3.5447198995312927,0.0,600
0.6289853659780171,0.0,601
4.4191503708698585,0.0,602
4.439422260702424,0.0,603
4.47628774659687,0.0,604
4.353850864945944,0.0,605
0.6146185677260131,0.0,606
4.432071330676819,0.0,607
3.8304810768406026,0.0,608
3.9056128173778792,0.0,609
4.445704122418652,0.0,610
0.61374906038376,0.0,611
4.3572974247683085,0.0,612
3.8523678312943166,0.0,613
3.6756737808672,0.0,614
4.367578960083388,0.0,615
0.6041573789363711,0.0,616
3.387915694347179,0.0,617
4.459549058926851,0.0,618
4.498752582251273,0.0,619
3.301203112382314,0.0,620
0.6118329604106831,0.0,621
4.457046915679294,0.0,622
4.470424222528708,0.0,623
4.399658038968872,0.0,624
4.488642225280547,0.0,625
0.5561522569274324,0.0,626
4.416135308833315,0.0,627
4.450666861913054,0.0,628
4.422873689394203,0.0,629
4.427397630447817,0.0,630
0.6070497479855124,0.0,631
4.423596711968157,0.0,632
4.464224399890584,0.0,633
4.461498695366823,0.0,634
4.023903747984116,0.0,635
0.6066643774966682,0.0,636
3.812092199774054,0.0,637
4.36783366362204,0.0,638
4.4602319492799705,0.0,639
3.252533054166182,0.0,640
0.5834601996029308,0.0,641
4.375013951256657,0.0,642
4.377630406148695,0.0,643
3.5131616749715007,0.0,644
4.378334140597598,0.0,645
0.606051113252831,0.0,646
4.410613729117089,0.0,647
3.839102553541256,0.0,648
4.371571212673928,0.0,649
3.806031678334687,0.0,650
0.6068934861926546,0.0,651
4.436126106307007,0.0,652
3.605503625013539,0.0,653
4.421367762827784,0.0,654
4.481864936169576,0.0,655
0.6077938623935025,0.0,656
3.7748535932759557,0.0,657
3.93438292635339,0.0,658
3.7491387617118574,0.0,659
3.7982388460855803,0.0,660
0.627032250502905,0.0,661
4.461237696321714,0.0,662
4.487739323399821,0.0,663
4.490333742294507,0.0,664
4.502983520317784,0.0,665
0.6068243842386982,0.0,666
4.411277074170132,0.0,667
4.5115032844246095,0.0,668
4.479543405915046,0.0,669
4.487264005101031,0.0,670
0.5574834940224397,0.0,671
4.4483161999666985,0.0,672
4.541939508003045,0.0,673
3.591484158455688,0.0,674
4.4119870279731686,0.0,675
0.6081416934141173,0.0,676
4.34607322302112,0.0,677
4.439051081371413,0.0,678
4.432436659533434,0.0,679
4.493393240900842,0.0,680
0.6296477440759005,0.0,681
4.426607959084812,0.0,682
4.4751558295509595,0.0,683
4.5222386585644605,0.0,684
3.5694594201282834,0.0,685
0.6135101706002193,0.0,686
3.8555797520437043,0.0,687
3.378917213666786,0.0,688
3.6985535770815643,0.0,689
3.766531486064664,0.0,690
0.6139016844920412,0.0,691
4.451181695656326,0.0,692
3.86351381101473,0.0,693
4.462827891397496,0.0,694
3.500279150814044,0.0,695
0.606116885952648,0.0,696
4.447170091396823,0.0,697
4.469257170378879,0.0,698
4.457046915679294,0.0,699
4.432624031028233,0.0,700
0.6290123437349797,0.0,701
4.46116652006369,0.0,702
4.445407275355745,0.0,703
4.446708041872783,0.0,704
4.452693822520887,0.0,705
0.6076778897343058,0.0,706
4.479308993317834,0.0,707
4.49209388802495,0.0,708
3.654478982605453,0.0,709
4.408356140771291,0.0,710
0.5833212801986654,0.0,711
4.485104735751949,0.0,712
3.8572391563245767,0.0,713
4.497546580654016,0.0,714
4.511357708387785,0.0,715
0.5942703961019594,0.0,716
4.4256317727622845,0.0,717
2.382087816225647,0.0,718
4.477152592162455,0.0,719
4.510314688322637,0.0,720
0.6091584709516809,0.0,721
4.0767707006988525,0.0,722
4.472698151013535,0.0,723
3.8673682871123805,0.0,724
3.525831103579123,0.0,725
0.5994651226341853,0.0,726
4.442328060260462,0.0,727
4.485306179628091,0.0,728
4.477482372658806,0.0,729
4.504032825297213,0.0,730
0.6087770462693627,0.0,731
4.503462174840635,0.0,732
4.517261062394858,0.0,733
4.462448040293177,0.0,734
3.8969800129332453,0.0,735
0.612429281518037,0.0,736
4.46795269895276,0.0,737
4.483412362802988,0.0,738
4.001133286081282,0.0,739
4.475194028385654,0.0,740
0.6141790994508518,0.0,741
4.443617609604468,0.0,742
4.507183676451941,0.0,743
4.514693757171427,0.0,744
4.538317546672899,0.0,745
0.6150230411638197,0.0,746
4.475881718938416,0.0,747
4.504782628308262,0.0,748
4.5024034694118535,0.0,749
4.519334540125851,0.0,750
0.6161916796059009,0.0,751
3.539574707968276,0.0,752
4.079137705169937,0.0,753
4.519529330632301,0.0,754
4.537831454608205,0.0,755
0.6076812353261196,0.0,756
4.477534950851033,0.0,757
4.4666870425412055,0.0,758
4.484025880169512,0.0,759
4.417391084552047,0.0,760
0.6228576341827532,0.0,761
3.7128478772175666,0.0,762
4.469661996986341,0.0,763
4.467210347328655,0.0,764
3.6078792987768162,0.0,765
0.5512643989971238,0.0,766
4.485277400823631,0.0,767
3.81701497209795,0.0,768
2.608694895003598,0.0,769
4.323815237818374,0.0,770
0.6060595201524026,0.0,771
4.379737715120486,0.0,772
4.467981255865531,0.0,773
4.45457596445094,0.0,774
3.67870095311268,0.0,775
0.5989183980708057,0.0,776
4.414796601463492,0.0,777
4.456284510062037,0.0,778
4.4525851041355935,0.0,779
4.439102760849824,0.0,780
0.6295958554760437,0.0,781
4.461119070486742,0.0,782
4.448146368830023,0.0,783
4.47394335549165,0.0,784
4.500456558290852,0.0,785
0.6080196825219188,0.0,786
4.475872166233412,0.0,787
4.5084384670700395,0.0,788
4.524546094922282,0.0,789
4.509325477885049,0.0,790
0.6086388822984392,0.0,791
4.498921474089099,0.0,792
4.490660659567498,0.0,793
4.506220045316782,0.0,794
4.524341111026015,0.0,795
0.6296659874553324,0.0,796
4.51869185056862,0.0,797
4.5149513283910006,0.0,798
4.485277400823631,0.0,799
4.504468164395802,0.0,800
0.6300642021034567,0.0,801
4.075214020673848,0.0,802
4.504613296130545,0.0,803
4.371539318593746,0.0,804
3.843700828892565,0.0,805
0.6291801105290625,0.0,806
4.5023309735558215,0.0,807
4.037060493767746,0.0,808
4.476712960393461,0.0,809
4.513911504043823,0.0,810
0.6077537028412817,0.0,811
4.43280204862201,0.0,812
4.5068882482326735,0.0,813
3.7041095503286123,0.0,814
3.7092295107337887,0.0,815
0.5617529170796804,0.0,816
4.469366704459239,0.0,817
4.465973642656434,0.0,818
3.9491189978965924,0.0,819
4.292130232253522,0.0,820
0.6153131150484645,0.0,821
4.4624812746833715,0.0,822
4.460953004915839,0.0,823
3.829638192074301,0.0,824
4.482176251958272,0.0,825
0.6065306790597808,0.0,826
4.4030758410010655,0.0,827
3.8521767721575952,0.0,828
3.348232446602996,0.0,829
4.363199072913405,0.0,830
0.5820583861887029,0.0,831
4.156488269722068,0.0,832
4.4681668846968385,0.0,833
3.3849928334387873,0.0,834
4.2080897018633046,0.0,835
0.6151830667659923,0.0,836
3.774282924722281,0.0,837
4.428379271534785,0.0,838
4.468842894372905,0.0,839
4.453313145877374,0.0,840
0.6093972591315425,0.0,841
4.51799580979259,0.0,842
4.493094804499196,0.0,843
3.358046357536362,0.0,844
4.408652693981375,0.0,845
0.6283949821937695,0.0,846
3.779071014175445,0.0,847
4.420594218020468,0.0,848
4.520883588678993,0.0,849
3.819792449307633,0.0,850
0.615002029330274,0.0,851
3.9309905303172306,0.0,852
4.432666191797731,0.0,853
3.9517048853815417,0.0,854
4.365387917890028,0.0,855
0.6284841518543809,0.0,856
4.5005627978295,0.0,857
4.475361155955139,0.0,858
4.427061167967035,0.0,859
4.439290696369867,0.0,860
0.5562706414632703,0.0,861
4.401846668576724,0.0,862
4.424025972656143,0.0,863
4.4528498190431,0.0,864
4.496558141728873,0.0,865
0.5884390351758343,0.0,866
4.414248337672889,0.0,867
4.437548204848786,0.0,868
4.414708312501644,0.0,869
3.374222774272491,0.0,870
0.6264577828825425,0.0,871
4.405212351765476,0.0,872
4.489742527539694,0.0,873
3.374429087819709,0.0,874
4.3686480045662295,0.0,875
0.6148014521396222,0.0,876
3.8289215073208895,0.0,877
4.370423318905243,0.0,878
4.418480001348413,0.0,879
4.445477949632167,0.0,880
0.6076902157810375,0.0,881
4.418838437526009,0.0,882
4.426080111097744,0.0,883
4.429253766018449,0.0,884
3.438672837355349,0.0,885
0.6028449517263127,0.0,886
4.412975775634227,0.0,887
3.6041280343716435,0.0,888
3.1452074681640187,0.0,889
4.237997756873364,0.0,890
0.6074500360040853,0.0,891
4.405540873817817,0.0,892
3.7525500549779416,0.0,893
3.784082922608753,0.0,894
4.4118431626646695,0.0,895
0.6078013488618172,0.0,896
3.7939339447450044,0.0,897
4.345771520578234,0.0,898
3.8879563660902825,0.0,899
3.7461518537373952,0.0,900
0.6070378871865529,0.0,901
4.412836488587847,0.0,902
4.473051127086659,0.0,903
4.4585582913712845,0.0,904
4.471220072766657,0.0,905
0.6062896620071706,0.0,906
4.381998125718918,0.0,907
2.5888032806413643,0.0,908
4.4777118138329275,0.0,909
4.415107964408009,0.0,910
0.6287752827971966,0.0,911
4.358547131558519,0.0,912
4.434718985650061,0.0,913
4.426285629861016,0.0,914
4.438980611294556,0.0,915
0.5939226042114188,0.0,916
4.436393560185778,0.0,917
4.450548797568823,0.0,918
4.466829749869274,0.0,919
4.482315160647398,0.0,920
0.6086007304130451,0.0,921
4.405494600141587,0.0,922
4.412265503612978,0.0,923
4.465393578773777,0.0,924
4.46061616701957,0.0,925
0.607280466793114,0.0,926
4.436881629319801,0.0,927
4.4510683275426235,0.0,928
4.461299384249159,0.0,929
4.483388400687959,0.0,930
0.607575074771658,0.0,931
4.424049304428264,0.0,932
4.463127069659746,0.0,933
4.443146884408163,0.0,934
4.453738735055731,0.0,935
0.6077758075521901,0.0,936
4.454680048855611,0.0,937
4.467933661213712,0.0,938
4.483920419922814,0.0,939
4.48155366362362,0.0,940
0.6293463614893151,0.0,941
4.450789655476123,0.0,942
3.5071132212097242,0.0,943
3.5048244246997844,0.0,944
4.376602629319025,0.0,945
0.6071855212528482,0.0,946
4.417968050525926,0.0,947
4.4250668090237815,0.0,948
4.462975101085338,0.0,949
4.353855384417359,0.0,950
0.6017545742371297,0.0,951
4.430105210013382,0.0,952
4.472731538256465,0.0,953
4.437013050897123,0.0,954
4.477267292912041,0.0,955
0.556161327604341,0.0,956
4.426743444799534,0.0,957
4.463682792866713,0.0,958
3.6316930134373293,0.0,959
4.369890573118473,0.0,960
0.6288657861684444,0.0,961
3.8649236147777923,0.0,962
4.451356482813003,0.0,963
3.5117497779150897,0.0,964
4.407675146149974,0.0,965
0.6287446495369903,0.0,966
4.454760481045274,0.0,967
4.491329065059586,0.0,968
4.500205466591561,0.0,969
4.507823096351228,0.0,970
0.6294494982177395,0.0,971
3.8282120788952474,0.0,972
4.455787429513575,0.0,973
4.438849073137279,0.0,974
